1950,1955,1960,1965,1970,1975,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
214000,247000,270000,303000,352000,389000,418000,469000,527000,593000,665000,740000,833000,894000,956000,1110000,1267000,1373000,1421000,1449000,1470000,1490000,1496000,1487000,1471000,1443000,1416000,1389000,1371000,1338000,1304000
165000,187000,219000,243000,277000,324000,339000,360000,420000,499000,562000,627000,698000,779000,855000,923000,1079000,1234000,1340000,1389000,1418000,1440000,1462000,1469000,1462000,1447000,1421000,1395000,1371000,1353000,1322000
148000,159000,181000,213000,237000,270000,294000,301000,332000,416000,492000,549000,614000,677000,765000,844000,913000,1069000,1223000,1329000,1378000,1407000,1430000,1452000,1459000,1453000,1439000,1413000,1388000,1363000,1347000
135000,143000,155000,176000,208000,229000,248000,268000,281000,330000,410000,475000,528000,565000,653000,749000,833000,902000,1057000,1211000,1316000,1365000,1395000,1418000,1440000,1448000,1442000,1428000,1403000,1379000,1355000
123000,130000,138000,150000,171000,195000,214000,230000,252000,278000,323000,387000,436000,424000,514000,619000,730000,815000,884000,1038000,1190000,1294000,1344000,1374000,1398000,1421000,1429000,1424000,1411000,1387000,1363000
109000,117000,124000,132000,144000,157000,185000,203000,221000,247000,267000,297000,342000,319000,365000,472000,596000,708000,792000,861000,1013000,1163000,1267000,1318000,1348000,1373000,1396000,1406000,1402000,1390000,1367000
95000,102000,110000,118000,126000,132000,146000,173000,193000,214000,235000,244000,258000,245000,269000,329000,452000,575000,684000,767000,836000,986000,1134000,1238000,1289000,1320000,1346000,1370000,1381000,1378000,1367000
86000,88000,96000,104000,112000,116000,119000,131000,161000,185000,201000,212000,212000,188000,207000,241000,312000,432000,552000,659000,741000,810000,957000,1103000,1206000,1257000,1290000,1316000,1342000,1354000,1353000
77000,79000,82000,90000,98000,103000,100000,99000,116000,152000,171000,180000,185000,161000,160000,185000,227000,296000,412000,528000,633000,713000,781000,924000,1068000,1170000,1221000,1255000,1283000,1310000,1323000
67000,70000,73000,76000,84000,90000,85000,79000,84000,109000,140000,152000,157000,147000,139000,142000,173000,213000,279000,390000,502000,603000,682000,748000,888000,1028000,1128000,1180000,1215000,1244000,1272000
59000,60000,63000,66000,70000,76000,71000,64000,63000,78000,98000,122000,132000,127000,128000,123000,131000,160000,198000,261000,366000,473000,569000,645000,710000,844000,980000,1077000,1129000,1164000,1194000
47000,52000,53000,56000,60000,62000,59000,52000,49000,57000,68000,83000,103000,107000,110000,112000,111000,119000,146000,181000,240000,338000,438000,529000,600000,663000,790000,919000,1013000,1064000,1100000
40000,39000,44000,45000,48000,51000,46000,40000,37000,42000,48000,56000,68000,82000,90000,92000,98000,97000,105000,129000,161000,215000,304000,395000,479000,545000,603000,722000,842000,930000,980000
32000,31000,31000,35000,36000,39000,36000,30000,27000,30000,33000,36000,42000,50000,65000,71000,76000,81000,81000,88000,109000,137000,184000,261000,340000,414000,473000,526000,631000,739000,820000
22000,22000,21000,22000,25000,26000,26000,23000,19000,20000,22000,23000,26000,29000,37000,47000,54000,59000,63000,64000,70000,87000,109000,147000,210000,275000,336000,386000,431000,520000,611000
12000,12000,13000,13000,13000,15000,17000,16000,14000,12000,13000,14000,15000,15000,19000,24000,33000,38000,42000,45000,45000,50000,63000,79000,107000,154000,202000,248000,286000,321000,389000
5000,5000,5000,6000,6000,6000,8000,9000,9000,8000,7000,7000,8000,7000,8000,10000,14000,20000,23000,26000,28000,28000,31000,39000,50000,68000,97000,128000,158000,182000,206000
1000,1000,2000,2000,2000,2000,3000,4000,4000,4000,3000,3000,3000,2000,3000,3000,5000,7000,9000,11000,12000,13000,13000,15000,19000,24000,33000,48000,63000,78000,90000
0,0,0,0,0,0,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,1000,2000,2000,3000,4000,4000,4000,4000,5000,6000,8000,11000,16000,22000,27000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,1000,1000,1000,1000,1000,1000,2000,2000,3000,5000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
