0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
2
4
5
9
6
5
1
1
3
4
0
2
5
0
1
0
2
0
0
1
0
0
0
0
1
1
1
1
1
1
1
3
1
3
7
20
65
84
90
74
49
13
10
14
8
4
1
5
2
3
4
2
1
1
3
1
0
4
6
7
2
6
11
24
13
9
4
5
8
10
7
5
6
14
6
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
