NAME,LONGITUDE,LATITUDE,POPULATION,AREA
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:HAUT_KATANGA:KOWE,27.4938,-11.6741,15318,0.3
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:HAUT_KATANGA:LIKASI,26.7941,-11.0849,391754,903.4
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:HAUT_KATANGA:LUBUMBASHI,27.4598,-11.5915,513084,90.5
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:HAUT_KATANGA:LUKAFU,27.6589,-10.6453,252502,7030.5
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:HAUT_KATANGA:MITWABA,27.4465,-8.8055,467197,17740.4
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:HAUT_KATANGA:MUFUNGA_SAMPWE,27.0614,-9.68,239979,10390.3
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:HAUT_KATANGA:MUMBUNDA,27.3838,-11.6368,675265,209.8
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:HAUT_KATANGA:PANDA,26.6883,-11.4508,12668,817.0
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:HAUT_KATANGA:PWETO,28.9543,-8.094,291696,10235.2
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:HAUT_KATANGA:RWASHI,27.5802,-11.6212,457682,143.1
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:HAUT_KATANGA:SAKANIA,28.9512,-12.5908,414818,20608.6
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:HAUT_KATANGA:TSHAMILEMBA,27.5368,-11.5567,362467,122.3
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:HAUT_KATANGA:VANGU,27.5167,-11.6549,0,0.1
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:HAUT_LOMAMI:BAKA,25.2211,-8.649,13711,101.9
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:HAUT_LOMAMI:BUKAMA,25.9555,-9.3651,368884,5355.8
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:HAUT_LOMAMI:BUTUMBA,26.3699,-8.8852,216961,5525.2
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:HAUT_LOMAMI:KABONDO_DIANDA,25.9669,-8.527,452779,6397.8
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:HAUT_LOMAMI:KABONGO,25.8051,-7.3582,948769,10064.7
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:HAUT_LOMAMI:KAMINA,24.555,-8.7193,188506,6147.5
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:HAUT_LOMAMI:KANIAMA,24.1571,-7.9114,451444,14459.2
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:HAUT_LOMAMI:KAYAMBA,25.1123,-7.0283,275781,5841.7
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:HAUT_LOMAMI:KINDA,24.9197,-9.4805,403151,17552.1
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:HAUT_LOMAMI:KINKONDJA,26.5535,-8.248,155627,2146.1
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:HAUT_LOMAMI:KITENGE,25.6908,-6.5203,189979,4123.3
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:HAUT_LOMAMI:LWAMBA,26.3372,-7.7001,288273,4468.1
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:HAUT_LOMAMI:MALEMBA_NKULU,26.6872,-7.9282,483779,1946.0
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:HAUT_LOMAMI:MUKANGA,27.1837,-8.1855,865538,5793.5
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:HAUT_LOMAMI:MULONGO,27.2816,-7.7191,475086,3086.2
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:HAUT_LOMAMI:SONGA,25.1327,-8.0504,472976,16751.1
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:HAUT_UELE:ABA,30.3195,3.7867,103980,1673.4
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:HAUT_UELE:BOMA_MANGBETU,28.0782,2.3412,121621,3408.0
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:HAUT_UELE:DORUMA,27.8048,4.4164,41116,14932.5
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:HAUT_UELE:DUNGU,28.983,3.7622,143123,17462.9
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:HAUT_UELE:FARADJE,29.8017,3.7539,181899,6882.8
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:HAUT_UELE:GOMBARI,29.0407,2.7528,185544,11302.9
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:HAUT_UELE:ISIRO,27.3986,2.5366,158692,4874.2
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:HAUT_UELE:MAKORO,30.0876,3.1649,167484,5373.8
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:HAUT_UELE:NIANGARA,27.8873,3.5486,109067,9250.4
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:HAUT_UELE:PAWA,27.5909,2.2856,162624,1805.6
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:HAUT_UELE:RUNGU,27.9916,2.884,86491,4577.3
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:HAUT_UELE:WAMBA,27.7651,1.8455,93898,5111.6
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:HAUT_UELE:WATSA,29.6656,2.9753,103359,2164.4
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:ITURI:ADI,30.7258,3.4874,106936,1028.4
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:ITURI:ADJA,30.4465,3.0463,94115,1379.5
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:ITURI:ANGUMU,31.0726,2.0329,136692,820.9
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:ITURI:ARIWARA,30.708,3.1761,235507,963.9
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:ITURI:ARU,30.7314,2.8471,251599,910.7
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:ITURI:AUNGBA,30.5327,2.6112,73464,1432.5
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:ITURI:BAMBU_MINES,30.2023,1.8331,251376,1170.8
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:ITURI:BIRINGI,30.3076,2.733,21651,907.0
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:ITURI:BOGA,29.9629,0.9939,51199,950.3
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:ITURI:BUNIA,30.2411,1.5466,215397,307.8
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:ITURI:DAMAS,29.91,2.4279,29100,2691.0
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:ITURI:DRODRO,30.7983,1.7891,85725,733.3
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:ITURI:FATAKI,30.6349,1.9974,160519,539.1
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:ITURI:GETHY,30.0873,1.1669,87721,773.1
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:ITURI:JIBA,30.8854,1.8872,65496,470.7
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:ITURI:KAMBALA,30.5094,2.3446,70294,946.9
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:ITURI:KILO,29.9466,1.9199,79532,437.3
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:ITURI:KOMANDA,29.6534,1.1565,227098,3473.8
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:ITURI:LAYBO,30.543,3.3485,66323,749.5
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:ITURI:LINGA,30.8878,1.9851,76480,198.5
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:ITURI:LITA,30.6058,1.708,270168,1128.3
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:ITURI:LOGO,30.8949,2.1918,226244,236.3
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:ITURI:LOLWA,29.5181,1.5764,33256,5491.0
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:ITURI:MAHAGI,30.8741,2.3444,358087,680.8
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:ITURI:MAMBASA,28.7271,1.3423,158038,15588.5
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:ITURI:MANDIMA,29.2633,2.061,14373,6256.5
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:ITURI:MANGALA,30.3965,2.1178,133243,1552.2
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:ITURI:MONGBWALU,30.0239,2.1164,124393,1092.7
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:ITURI:NIA_NIA,28.0564,1.3199,75686,8789.8
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:ITURI:NIZI,30.4581,1.5738,250629,1057.9
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:ITURI:NYANKUNDE,30.0859,2.2388,59104,751.1
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:ITURI:NYARAMBE,31.1965,2.1534,141077,356.2
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:ITURI:RETHY,30.898,2.0668,142586,231.6
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:ITURI:RIMBA,30.7488,2.2183,136433,382.8
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:ITURI:RWAMPARA,30.1017,1.4702,242450,1787.2
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:ITURI:TCHOMIA,30.3882,1.3022,60714,809.1
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KASAI:BANGA_LUBAKA,20.5407,-5.6236,135186,3641.3
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KASAI:BULAPE,21.7942,-4.3273,116576,3315.2
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KASAI:DEKESE,21.3776,-3.2844,200278,25734.7
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KASAI:ILEBO,20.6673,-4.347,99432,760.4
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KASAI:KAKENGE,22.1442,-4.4697,135535,5036.0
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KASAI:KALONDA_OUEST,20.728,-6.4367,53269,56.4
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KASAI:KAMONIA,20.8207,-6.9116,560398,6308.8
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KASAI:KAMUESHA,21.1499,-6.3146,998699,8020.9
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KASAI:KANZALA,20.7857,-6.4618,62095,55.0
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KASAI:KITANGWA,20.1479,-6.4644,361307,8413.8
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KASAI:LUEBO,21.4907,-5.6288,314632,5839.6
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KASAI:MIKOPE,20.5438,-4.9192,461785,11614.7
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KASAI:MUSHENGE,21.2174,-4.4637,319768,8554.1
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KASAI:MUTENA,21.3875,-7.0219,360363,2632.3
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KASAI:MWEKA,21.6292,-5.0591,328412,3149.9
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KASAI:NDJOKO_PUNDA,21.0878,-5.7291,205698,2357.5
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KASAI:NYANGA,20.318,-5.9949,204963,1830.0
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KASAI:TSHIKAPA,20.7467,-6.3893,15886,26.1
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KASAI_CENTRAL:BENA_LEKA,22.0979,-5.1088,357802,4269.2
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KASAI_CENTRAL:BENA_TSHIADI,22.7802,-4.5633,19309,2788.3
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KASAI_CENTRAL:BILOMBA,22.2855,-6.4941,129989,1597.9
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KASAI_CENTRAL:BOBOZO,22.4308,-5.9249,0,1.2
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KASAI_CENTRAL:BUNKONDE,22.5821,-6.3833,143869,1746.8
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KASAI_CENTRAL:DEMBA,22.3069,-5.5048,503382,3976.8
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KASAI_CENTRAL:DIBAYA,22.9547,-6.3998,234462,1586.0
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KASAI_CENTRAL:KALOMBA,21.7417,-6.8554,101882,1286.3
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KASAI_CENTRAL:KANANGA,22.4351,-5.9281,160735,42.1
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KASAI_CENTRAL:KATENDE,22.9082,-5.4617,234227,2911.6
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KASAI_CENTRAL:KATOKA,22.3293,-5.8767,294427,136.0
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KASAI_CENTRAL:LUAMBO,22.0568,-7.4105,247890,4047.5
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KASAI_CENTRAL:LUBONDAYI,22.8496,-6.7194,258715,2201.2
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KASAI_CENTRAL:LUBUNGA2,23.396,-5.5159,114149,3024.2
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KASAI_CENTRAL:LUIZA,22.4631,-7.0675,310602,2787.2
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KASAI_CENTRAL:LUKONGA,22.4685,-5.8699,212447,74.5
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KASAI_CENTRAL:MASUIKA,22.4561,-7.5511,249818,1674.8
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KASAI_CENTRAL:MIKALAYI,22.207,-6.007,226528,1896.6
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KASAI_CENTRAL:MUETSHI,22.7089,-4.9491,53682,3164.4
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KASAI_CENTRAL:MUTOTO,22.6619,-5.6241,114860,1186.9
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KASAI_CENTRAL:NDEKESHA,21.873,-6.2793,368849,5289.7
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KASAI_CENTRAL:NDESHA,22.4049,-5.8302,223886,115.5
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KASAI_CENTRAL:TSHIBALA,22.0414,-6.8972,159877,2036.8
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KASAI_CENTRAL:TSHIKAJI,22.4164,-5.97,123861,78.9
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KASAI_CENTRAL:TSHIKULA,22.7272,-5.9992,481786,2151.7
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KASAI_CENTRAL:YANGALA,22.9204,-7.3874,277316,7062.5
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KASAI_ORIENTAL:BIBANGA,23.9072,-6.097,16498,1907.3
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KASAI_ORIENTAL:BIPEMBA,23.5796,-6.0913,190115,8.7
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KASAI_ORIENTAL:BONZOLA,23.6123,-6.151,509638,25.8
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KASAI_ORIENTAL:CILUNDU,23.2947,-6.3889,102032,1237.0
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KASAI_ORIENTAL:CITENGE,23.7374,-6.1336,25852,213.0
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KASAI_ORIENTAL:DIBINDI,23.626,-6.1349,137639,3.9
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KASAI_ORIENTAL:DIULU,23.5967,-6.0982,376055,11.2
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KASAI_ORIENTAL:KABEYA_KAMWANGA,23.1753,-5.9709,182187,2272.4
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KASAI_ORIENTAL:KANSELE,23.6115,-6.1207,268359,5.7
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KASAI_ORIENTAL:KASANSA,23.6009,-6.579,201175,1272.7
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KASAI_ORIENTAL:LUBILANJI,23.6174,-6.1418,113606,2.0
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KASAI_ORIENTAL:LUKALENGE,23.6504,-6.1154,351277,18.6
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KASAI_ORIENTAL:MIABI,23.3357,-6.1666,62692,436.4
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KASAI_ORIENTAL:MPOKOLO,23.5504,-6.096,302122,20.2
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KASAI_ORIENTAL:MUKUMBI,23.5722,-5.8997,280511,1674.9
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KASAI_ORIENTAL:MUYA,23.6292,-6.1012,329659,10.5
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KASAI_ORIENTAL:NZABA,23.5543,-6.1402,352929,19.8
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KASAI_ORIENTAL:TSHILENGE,23.7113,-6.3228,344665,688.9
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KASAI_ORIENTAL:TSHISHIMBI,23.5096,-6.2525,105732,444.8
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KINSHASA:BANDALUNGWA,15.2842,-4.3437,366131,5.4
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KINSHASA:BARUMBU,15.3255,-4.3196,94387,3.9
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KINSHASA:BINZA_METEO,15.2484,-4.3796,454755,48.5
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KINSHASA:BINZA_OZONE,15.234,-4.3435,142031,15.0
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KINSHASA:BIYELA,15.4099,-4.4446,91240,15.5
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KINSHASA:BUMBU,15.2941,-4.373,314696,4.6
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KINSHASA:GOMBE,15.3118,-4.3017,34096,25.4
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KINSHASA:KALAMU_I,15.3155,-4.3583,130179,3.4
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KINSHASA:KALAMU_II,15.3205,-4.3419,54170,2.1
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KINSHASA:KASA_VUBU,15.3053,-4.344,102115,2.5
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KINSHASA:KIKIMI,15.4348,-4.4409,107229,16.4
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KINSHASA:KIMBANSEKE,15.3747,-4.4303,102570,6.6
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KINSHASA:KINGABWA,15.3545,-4.3292,109861,25.4
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KINSHASA:KINGASANI,15.4057,-4.4122,173553,9.5
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KINSHASA:KINSHASA,15.3112,-4.3227,127523,3.5
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KINSHASA:KINTAMBO,15.2685,-4.3458,149750,4.8
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KINSHASA:KISENSO,15.3423,-4.4177,291100,18.0
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KINSHASA:KOKOLO,15.2876,-4.3357,34724,0.9
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KINSHASA:LEMBA,15.3223,-4.4037,331537,13.5
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KINSHASA:LIMETE,15.3375,-4.3586,186286,11.4
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KINSHASA:LINGWALA,15.2999,-4.3252,60033,2.9
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KINSHASA:MAKALA,15.309,-4.3812,215574,4.9
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KINSHASA:MALUKU_I,16.155,-4.4887,59960,5323.9
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KINSHASA:MALUKU_II,15.7857,-4.4116,100411,3296.2
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KINSHASA:MASINA_I,15.4127,-4.3809,44636,7.0
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KINSHASA:MASINA_II,15.3907,-4.3423,365329,59.8
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KINSHASA:MATETE,15.3498,-4.3902,95827,3.5
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KINSHASA:MONT_NGAFULA_I,15.289,-4.5544,226773,493.3
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KINSHASA:MONT_NGAFULA_II,15.1893,-4.4472,116150,135.3
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KINSHASA:NDJILI,15.3728,-4.4082,271614,10.0
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KINSHASA:NGABA,15.3235,-4.3806,163806,3.1
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KINSHASA:NGIRI_NGIRI,15.2988,-4.3566,109233,3.1
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KINSHASA:NSELE,15.5466,-4.5013,508548,2079.1
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KINSHASA:POLICE,15.3009,-4.3148,0,0.1
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KINSHASA:SELEMBAO,15.2774,-4.4066,173923,15.4
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KONGO_CENTRAL:BOKO_KIVULU,15.0149,-5.3579,120619,1992.2
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KONGO_CENTRAL:BOMA,13.0568,-5.8382,165296,71.7
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KONGO_CENTRAL:BOMA_BUNGU,12.9811,-5.747,100157,2902.4
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KONGO_CENTRAL:GOMBE_MATADI,14.6505,-5.016,61043,2831.7
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KONGO_CENTRAL:INGA,13.4713,-5.4509,137015,1737.7
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KONGO_CENTRAL:KANGU,12.8297,-5.2597,94948,1186.5
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KONGO_CENTRAL:KIBUNZI,13.6687,-5.0423,42061,2148.7
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KONGO_CENTRAL:KIMPANGU,14.9193,-5.7498,64370,1507.0
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KONGO_CENTRAL:KIMPESE,14.3238,-5.4414,97436,4047.9
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KONGO_CENTRAL:KIMVULA,16.0348,-5.4664,50277,3722.2
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KONGO_CENTRAL:KINKONZI,13.1735,-4.8026,49447,1151.7
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KONGO_CENTRAL:KISANTU,15.2808,-5.1238,115650,1750.0
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KONGO_CENTRAL:KITONA,12.4387,-5.9435,7139,74.7
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KONGO_CENTRAL:KIZU,12.9596,-4.9402,48662,317.1
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KONGO_CENTRAL:KUIMBA,12.7018,-5.0269,50631,646.5
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KONGO_CENTRAL:KWILU_NGONGO,14.6808,-5.5101,141840,1641.9
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KONGO_CENTRAL:LUKULA,12.8543,-5.4671,97609,2050.2
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KONGO_CENTRAL:LUOZI,13.929,-4.7829,83699,2781.2
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KONGO_CENTRAL:MANGEMBO,14.2526,-4.5877,26466,2357.2
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KONGO_CENTRAL:MASA,15.1191,-4.6043,40994,429.9
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KONGO_CENTRAL:MATADI,13.4703,-5.8317,96360,54.8
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KONGO_CENTRAL:MBANZA_NGUNGU,14.8095,-5.1865,29515,437.9
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KONGO_CENTRAL:MUANDA,12.4906,-5.8384,58262,1419.0
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KONGO_CENTRAL:NGIDINGA,15.5014,-5.6763,77846,2732.9
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KONGO_CENTRAL:NSELO,15.6227,-5.2737,71153,3375.7
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KONGO_CENTRAL:NSONA_PANGU,13.8877,-5.5798,117064,4564.2
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KONGO_CENTRAL:NZANZA,13.4172,-5.832,15056,34.9
AFRO:DEMOCRATIC_REPUBLIC_OF_THE_CONGO:KONGO_CENTRAL:SEKEBANZA,13.2823,-5.2006,100507,1744.3
